X,Y,gid,Name,description,OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
-71.1319966782592,42.2873689042048,793,,,8623,Emmel Square,City of Boston,A97,1,Roslindale,0.02,,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,"Gustav Emmel Square, Carruth Square, Emmet Square (sic)",BPRD,0,0,796.34619140625,134.372391444695,336,INFO_Reallocation From Dept
-71.06445825576,42.3753493474629,794,,,8624,Thompson Square,City of Boston,,1,Charlestown,0.14,"111 Warren St.;  other parcel bounded by Austin and Main Streets",Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,BPRD,N,X,"Edward ""Gus"" Whalen Park",PWD,0,0,5906.87866210938,515.334815009112,,PARK_Maintenance_Region 1
-71.0675133407012,42.2954141423267,795,,,8625,Tremlett Square,City of Boston,A97,1,Dorchester,0.16,Tremlett Street btwn Waldeck and Hooper Sts (at Waldeck end),Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Town Meeting Park,BPRD,0,0,6886.37915039062,639.420134214344,305,PARK_Maintenance_Region 2
-70.9990423132939,42.389602969736,796,,,8626,Bonito Square,City of Boston,,1,East Boston,0.05754655,,Residential District,"Malls, Squares & Plazas",NULL,,N,X,"Joseph A. Bonito Square;  Walley Park",PWD,0,0,2707.58618164062,254.761645335128,,PARK_Maintenance_Region 1
-71.0441671704119,42.3541147116302,817,,,8648,Fan Pier Harborwalk,Private,,1,South Boston,1.66,,Special District,"Malls, Squares & Plazas",NULL,,N,X,,,0,0,72384.2517089844,2854.07698808136,,INFO_Reallocation From Dept
-71.0971522142664,42.336716618681,860,,,8693,Tree House Plaza,Commonwealth of Massachusetts,,1,Mission Hill,0.18,600 Rear Huntington Avenue,Institutional District,"Malls, Squares & Plazas",COM,COM,N,X,,COM,0,0,7707.04272460938,432.851040962471,,INFO_Reallocation From Dept
-71.0599872421969,42.3196120476429,797,,,8627,Richardson Park,Commonwealth of Massachusetts,A97,1,Dorchester,1.12087438,,Residential District,"Malls, Squares & Plazas",DCR,DCR,X,X,,DCR,0,0,48533.8586425781,935.786857183056,,INFO_Reallocation From Dept
-71.054761905254,42.3212378682853,798,,,8628,Columbia Road,City of Boston,A97,2,Dorchester,0.58,Columbia Road btwn Boston Road and I-93,Residential District,"Parkways, Reservations & Beaches",DCR,MA DOT,N,X,,DCR,0,0,25062.2666015625,5194.22578560934,,INFO_Reallocation From Dept
-71.0711651154504,42.3582475854604,799,,,8629,Mount Vernon Square,Private,,1,Back Bay/Beacon Hill,0.05,Off River Street btwn Mt Vernon St and Pickney St,Residential District,"Malls, Squares & Plazas",,Private,N,X,,,0,0,1975.74731445312,170.582203768243,,INFO_Reallocation From Dept
-71.0617967124896,42.3723870002602,800,,,8630,Charlestown Veteran's Memorial Park,City of Boston,,1,Charlestown,0.04,"On Main Street, opposite John Harvard Mall, just north of City Square",Commercial/Office/Business District,"Malls, Squares & Plazas",,,N,X,,,0,0,1916.80883789062,183.219765026076,,INFO_Reallocation From Dept
-71.0678826074601,42.3462385234547,801,,,8631,Castle Square Parks,BRA,,3,South End,1.19,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,,N,,,,0,0,51812.0454101562,2254.5268147336,,PARK_Maintenance_Ground Maintenance
-71.099987143387,42.3289457112627,802,,,8632,Hillside/Calumet,City of Boston,,7,Jamaica Plain,1.26,Parker and Prospect Streets,Open Space District,Urban Wilds & Natural Areas,,,N,N,Prospect Hillside,DND,0,0,54740.7768554688,1639.03788820614,,INFO_Reallocation From Dept
-71.1030103606932,42.3294391521538,803,,,8633,Judge Street,Private,,6,Jamaica Plain,0.14697678,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,6538.15844726562,323.39981383653,,PARK_Maintenance_Ground Maintenance
-71.0735284649538,42.285698290662,804,,,8634,Roberts Playground,City of Boston,A97,3,Dorchester,10.18916048,56 Dunbar Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,443387.330810547,3001.45957957964,265,PARK_Maintenance_Region 2
-71.1156226951511,42.3245708887626,805,,,8635,Willow Pond Meadow,Commonwealth of Massachusetts,A97/WPA,3,Jamaica Plain,6.29554264,,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,X,"Olmsted Park;  Former Kelly Rink Site",DCR,0,0,272323.112792969,2217.40104114052,,INFO_Reallocation From Dept
-71.0445208783978,42.3529825848815,818,,,8649,The Park at Fan Pier,Private,Ch91,3,South Boston,1.26,68 Northern Avenue,Special District,"Parks, Playgrounds & Athletic Fields",Private,Private,N,X,Marina Park,,0,0,55008.5561523438,1272.5757029304,,INFO_Reallocation From Dept
-71.1200535750423,42.2834194643531,951,,,8784,Rowe Street Woods,BRA,,6,Roslindale,2.64,,Residential District,Urban Wilds & Natural Areas,,,N,,,BRA,0,0,114796.611816406,1808.70654827841,,INFO_Reallocation From Dept
-71.1135693753177,42.3277196066897,806,,,8636,Olmsted Park,City of Boston,A97/NRHP/RSP,3,Jamaica Plain,42.95562559,,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Daisy Field,,0,0,1865347.23046875,8807.48382705,221,PARK_Maintenance_Region 3
-71.0469598551046,42.3371863350112,807,,,8637,Foster's Nook CG I,City of Boston,,5,South Boston,0.07,344 Athens Street,Residential District,Community Gardens,,Community Group/Nonprofit,N,X,,DND,0,0,3171.0322265625,227.961548269997,,INFO_Reallocation From Dept
-71.0468554316429,42.3371184312491,808,,,8638,Foster's Nook CG II,Community Group/Nonprofit,,5,South Boston,0.04,348 Athens Street,Residential District,Community Gardens,,Community Group/Nonprofit,N,X,,,0,0,1784.41235351562,186.567024110805,,INFO_Reallocation From Dept
-71.0733889487595,42.3481937153302,809,,,8639,Frieda Garcia Park,City of Boston,A97,3,Back Bay/Beacon Hill,0.27,,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,,BPRD,0,0,11665.3820800781,486.116817144401,127,PARK_Maintenance_Ground Maintenance
-71.072549505133,42.3032328242542,810,,,8640,Geneva Cliffs II,Private,,6,North Dorchester,1.19,Cedar Avenue,Open Space District,Urban Wilds & Natural Areas,NULL,BPRD,N,X,NStar at Geneva Cliffs,,0,0,51657.8918457031,947.299930727674,,INFO_Reallocation From Dept
-71.1379869955092,42.2693106920214,811,,,8642,Boundary I,City of Boston,,6,Roslindale,6.92577563,,Residential District,Urban Wilds & Natural Areas,NULL,NULL,N,X,,NULL,0,0,307701.701171875,2478.82099606627,,INFO_Reallocation From Dept
-71.1316620868603,42.2616682916829,812,,,8643,Stony Brook Reservation III,Commonwealth of Massachusetts,A97/WPA/NHP,2,Roslindale,70.42,,Residential District,"Parkways, Reservations & Beaches",DCR,,X,X,,,0,0,3059604.99853516,16517.3469377065,,INFO_Reallocation From Dept
-71.1350312996004,42.2677350591681,813,,,8644,George Wright Golf Course,City of Boston,A97,3,Roslindale,156.37,420 West Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,6794170.71679688,14378.2881264452,132,PARK_Maintenance_Region 4
-71.1303842559464,42.267978748201,814,,,8645,DeForest Urban Wild II,Private,,6,Hyde Park,0.11,,Residential District,Urban Wilds & Natural Areas,NULL,NULL,N,,Deforest Street Urban Wild,NULL,0,0,4770.58032226562,286.117905278879,,INFO_Reallocation From Dept
-71.1301189924635,42.2676697558382,815,,,8646,DeForest Urban Wild I,City of Boston,A97,6,Hyde Park,0.91,,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,Deforest Street Urban Wild,BCC,0,0,39824.0576171875,1242.53971557033,,PARK_Maintenance_Ground Maintenance
-71.1032433758346,42.3283572876488,819,,,8650,McLaughlin Playground,City of Boston,A97,3,Jamaica Plain,11.72747534,239 Parker Hill Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,508293.367919922,4113.63832789925,194,PARK_Maintenance_Region 3
-71.104914272324,42.3289929172892,820,,,8651,Parker Hilltop,Private,A97/CR,6,Jamaica Plain,1.58002668,,Institutional District,Urban Wilds & Natural Areas,BCC,Private+BPRD,X,X,The Meadow,,0,0,73818.6354980469,1153.83202159753,,PARK_Maintenance_Region 3
-71.1050100126878,42.3300474165488,821,,,8652,Iroquois Street Woods,Private,Easement,6,Jamaica Plain,1.04421027,,Institutional District,Urban Wilds & Natural Areas,BCC,Private+BPRD,T,X,,BCC,0,0,46831.8884277344,1274.32861111628,,INFO_Reallocation From Dept
-71.0983138642275,42.3293267518559,822,,,8653,Parker/Terrace,City of Boston,,7,Jamaica Plain,1.32,77 Terrace Street,,Urban Wilds & Natural Areas,,,N,,,DND,0,0,57690.1374511719,1114.77341344071,,INFO_Reallocation From Dept
-71.1039884253424,42.3269671687115,823,,,8654,Butterfly Garden,Community Group/Nonprofit,,3,Jamaica Plain,0.27,9 Bucknam Street,Residential District,"Parks, Playgrounds & Athletic Fields",,,N,X,Bucknam Street Garden,,0,0,11559.3784179688,450.634023363214,,INFO_Reallocation From Dept
-71.1061448622699,42.3285941541899,824,,,8655,BNAN Parcel,BNAN_TTOR,Land Trust,6,Jamaica Plain,0.27,,Open Space District,Urban Wilds & Natural Areas,BNAN_TTOR,BNAN,N,X,,<NULL>,0,0,11664.7470703125,491.358317124742,,INFO_Reallocation From Dept
-71.097839523959,42.3302587362979,825,,,8658,Mission Hill Community Garden I,BNAN_TTOR,Land Trust,5,Jamaica Plain,0.34,742 Parker Street,Open Space District,Community Gardens,NULL,,N,,,,0,0,14725.4650878906,565.767510278671,,INFO_Reallocation From Dept
-71.0981643490495,42.3301147530108,826,,,8659,Mission Hill Community Garden II,BRA,,5,Jamaica Plain,0.15584958,,Open Space District,Community Gardens,NULL,,N,,,,0,0,6873.46850585938,378.615214004918,,INFO_Reallocation From Dept
-71.0546329140276,42.3585801645506,827,,,8660,Central Court,Private,Easement,1,Central Boston,0.07,Broad Street,Commercial/Office/Business District,"Malls, Squares & Plazas",Private,Private,N,X,"Broad St Prk, Fairlane Prk, Hamilton Prk",,0,0,3035.7392578125,246.273003196355,,INFO_Reallocation From Dept
-71.0434837921063,42.3701625456743,828,,,8661,LoPresti Park,City of Boston,A97,3,East Boston,3.23,33 Summer Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,140872.090087891,2467.905521106,182,PARK_Maintenance_Region 1
-71.1272875377884,42.3607807618247,829,,,8662,Raymond V. Mellone Park I,City of Boston,A97,3,Allston-Brighton,1.08,,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Library Park I,BPRD,0,0,47084.0234375,1100.20184011333,255,INFO_Reallocation From Dept
-71.1276190649536,42.3602842308373,830,,,8663,Raymond V. Mellone Park II,City of Boston,100,3,Allston-Brighton,0.48,,Special District,"Parks, Playgrounds & Athletic Fields",,BPRD,N,X,Library Park II,BPL,0,0,20696.4409179688,955.866087620267,,INFO_Reallocation From Dept
-71.0702413975945,42.3182509410372,840,,,8673,Magnolia & Woodford Streets Garden,City of Boston,,5,Roxbury,0.14701905,,Residential District,Community Gardens,NULL,,N,,,,0,0,6404.26440429688,350.61653120348,,PARK_Maintenance_Ground Maintenance
-71.0856735394504,42.3289192883828,831,,,8664,Justice Gourdin Park I,City of Boston,A97,1,Roxbury,0.53,,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Peace Park,BPRD,0,0,21973.5822753906,612.249438414689,136,PARK_Maintenance_Ground Maintenance
-71.0659442549145,42.3491853775167,832,,,8665,Elliot Norton Park,City of Boston,A97,3,Central Boston,0.77064426,277 Tremont Str.,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,,BPRD,0,0,41164.4721679688,1250.56050397972,104,PARK_Maintenance_Region 1
-71.0667653755065,42.3494918960482,833,,,8666,Bay Village Neighborhood Park,City of Boston,,1,Central Boston,0.07965458,,Commercial/Office/Business District,"Malls, Squares & Plazas",PWD,,X,X,,PWD,0,0,4095.0087890625,275.391203075495,,PARK_Maintenance_Region 1
-71.0756815339294,42.3159148046248,834,,,8667,Beauford Play Area,City of Boston,A97,3,Roxbury,0.23995873,127 Howard Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,10268.2392578125,411.343254815667,018,PARK_Maintenance_Region 5
-71.0761937344555,42.3104789139966,835,,,8668,King School Park,BRA,,3,Roxbury,0.82,110-122 Intervale St,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,,,0,0,35736.2658691406,868.336938550613,,PARK_Maintenance_Region 5
-71.0780286078484,42.3105820305335,836,,,8669,Children's Park,City of Boston,A97,3,Roxbury,0.19,81-85 Intervale St,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,8435.740234375,368.180416236494,055,PARK_Maintenance_Region 5
-71.0760496779584,42.3173243232543,837,,,8670,Winthrop Playground,City of Boston,A97,3,Roxbury,1.5608951,,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,67993.7995605469,1070.27396412801,325,PARK_Maintenance_Region 5
-71.0743890668154,42.3202085534145,838,,,8671,The Food Project Lot #2,City of Boston,,5,Roxbury,1.38,85 Brook Avenue,Residential District,Community Gardens,NULL,,N,,,,0,0,60084.1359863281,1084.02080516783,,INFO_Reallocation From Dept
-71.0706943790919,42.3210117898194,839,,,8672,Leyland Street Garden,BNAN_TTOR,Land Trust,5,Roxbury,0.39327913,,Residential District,Community Gardens,NULL,,N,,,,0,0,17131.5373535156,553.799555605635,,INFO_Reallocation From Dept
-71.0723814509642,42.3135407428789,841,,,8674,Denton Square,City of Boston,A97,1,Roxbury,0.07843967,,Open Space District,"Malls, Squares & Plazas",BPRD,,X,X,,,0,0,3238.96752929688,266.150216351715,086,PARK_Maintenance_Region 5
-71.0767164542294,42.3157685909122,842,,,8675,Dacia/Woodcliff Community Garden,BNAN_TTOR,Land Trust,5,Roxbury,0.29448898,,Residential District,Community Gardens,NULL,,N,,,,0,0,13135.6047363281,460.160565698521,,INFO_Reallocation From Dept
-71.0748779247664,42.3193353284082,843,,,8676,"Julian, Judson, Dean Garden",BNAN_TTOR,Land Trust,5,Roxbury,0.1909683,,Residential District,Community Gardens,NULL,,N,,,,0,0,8623.07739257812,383.540688093575,,INFO_Reallocation From Dept
-71.0709676665984,42.3166070948227,844,,,8677,Esparanza Garden,Private,,5,Roxbury,0.11222645,,Residential District,Community Gardens,NULL,,N,,,,0,0,4888.67138671875,295.175580793544,,INFO_Reallocation From Dept
-71.0740231936516,42.315089856117,845,,,8678,Sargent Street Park,Community Group/Nonprofit,,5,Roxbury,0.31034281,,Residential District,Community Gardens,NULL,,N,,,,0,0,12922.3129882812,461.966426225431,,INFO_Reallocation From Dept
-71.0776102149168,42.3097238997029,846,,,8679,Fredericks Middle School Playground,City of Boston,,3,Roxbury,5.13,262-274 Columbia Road,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,BPS,N,X,,,0,0,223449.903320312,2439.94983067931,,PARK_Maintenance_Region 5
-71.0745873544898,42.3155379935072,847,,,8680,Woodcliff,City of Boston,,7,Roxbury,1.3,78 Woodcliff Street,Residential District,Urban Wilds & Natural Areas,NULL,,N,X,,DND,0,0,56829.6850585938,1628.94632680131,,INFO_Reallocation From Dept
-71.0736374812607,42.3102324348134,848,,,8681,Ceylon Park I,City of Boston,A97,3,Roxbury,4.17142627,Opposite 261 Magnolia Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,180796.144775391,2768.74271441168,049,PARK_Maintenance_Region 5
-71.0742534853774,42.3103707960087,849,,,8682,Ceylon Park II,BRA,,3,Roxbury,0.49,Opposite 261 Magnolia Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,,,0,0,21463.9990234375,1076.76984997295,,INFO_Reallocation From Dept
-71.0731879418902,42.3111868972407,850,,,8683,Dickerman School Yard,City of Boston,,3,Roxbury,0.55,Magnolia Street,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,,BPS,0,0,23795.7104492188,809.900059585616,,INFO_Reallocation From Dept
-71.0715194290997,42.3194913653604,851,,,8684,Hannon Playground,City of Boston,A97,3,Roxbury,1.97257523,Opposite 624 Dudley Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Mary Hannon Plgd,,0,0,85693.2507324219,1164.3482346092,141,PARK_Maintenance_Region 5
-71.0837863304001,42.3346720584715,852,,,8685,Melnea Cass Boulevard I,Commonwealth of Massachusetts,,2,South End,3.04353461,,Industrial District,"Parkways, Reservations & Beaches",NULL,,N,X,Melnea Cass Bike Path,,0,0,190837.634033203,7985.23489889647,,INFO_Reallocation From Dept
-71.0603569489219,42.3662254709834,853,,,8686,Portal Park,MassDOT,A97/CAT Mit,1,Central Boston,0.36,Causeway St above O'Neill Tunnel Entrance Portal (Zakim Bridge Approach),Open Space District,"Malls, Squares & Plazas",DCR,DCR,X,X,O'Neill Tunnel Portal Park,,0,0,15968.8247070312,565.341471225845,,INFO_Reallocation From Dept
-71.0641584331558,42.3614587904903,854,,,8687,Old West Church Yard,Private,,3,Central Boston,0.19,131 Cambridge Street,Special District,"Parks, Playgrounds & Athletic Fields",,,N,X,,,0,0,8183.076171875,416.75542003753,,INFO_Reallocation From Dept
-71.1233876506981,42.2880016351509,855,,,8688,Healy Playground,City of Boston,A97,3,Roslindale,9.53912629,Opposite 155 Florence Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,418345.942871094,2765.11862401523,149,PARK_Maintenance_Region 4
-71.0772720757429,42.3412540575443,856,,,8689,South End Library Park,City of Boston,,3,South End,0.19,685 Tremont St,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X,,BPL,0,0,8242.4306640625,366.745913441835,,PARK_Maintenance_Region 6
-71.0481663229755,42.3776334899767,857,,,8690,Menino Park,BRA,WPA/Ch91,3,Charlestown,1.24,First Avenue & Sixteenth Street,Special District,"Parks, Playgrounds & Athletic Fields",BRA,Private+BPRD,X,X,"Mayor Thomas M. Menino Park, Parcel 5 Park, Spaulding Park",BPRD,0,0,53867.3454589844,1209.68395531128,,INFO_Reallocation From Dept
-71.0981744975109,42.3347119808716,858,,,8691,Mission Main Park,BHA,,3,Mission Hill,0.71,,Residential District,"Parks, Playgrounds & Athletic Fields",,BHA,N,X,,BHA,0,0,31025.3876953125,701.69161697235,,INFO_Reallocation From Dept
-71.1015993895998,42.3142416288012,969,,,8802,Egleston Community Orchard,City of Boston,,5,Jamaica Plain,0.08,195 Boylston Street,Residential District,Community Gardens,NULL,Community Group/Non-Profit,N,,,DND,0,0,3675.0107421875,250.082316826839,,INFO_Reallocation From Dept
-71.0925971121234,42.3361212068642,861,,,8694,Alice Taylor Homes Playlots,BHA,,3,Mission Hill,0.15,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X,,,0,0,6537.14477539062,642.799313388133,,INFO_Reallocation From Dept
-71.0993031043176,42.3355137247284,862,,,8695,Mission Main Longwood Gate,BHA,,1,Mission Hill,0.11,"Longwood Avenue, St Alphonsus St, McGreevey Way",Residential District,"Malls, Squares & Plazas",NULL,BHA,N,X,McGreevey Mall,BHA,0,0,4928.2958984375,310.670423007701,,INFO_Reallocation From Dept
-71.0960681930354,42.3347308128715,863,,,8696,Mission Main Playlots,BHA,,3,Mission Hill,0.82,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X,,BHA,0,0,35848.9384765625,2144.61150386289,,INFO_Reallocation From Dept
-71.1001718209143,42.3333486783179,864,,,8697,Mission Church Gardens,Private,,3,Mission Hill,1.13,1545-1565 Tremont St,Institutional District,"Parks, Playgrounds & Athletic Fields",Private,Private,N,,,Private,0,0,49280.646484375,1552.12381588388,,INFO_Reallocation From Dept
-71.089954344204,42.2957785829004,865,,,8698,Franklin Hill Green,BHA,,3,Mattapan,0.51,,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X,,BHA,0,0,22055.3186035156,608.337334012266,,PARK_Maintenance_Ground Maintenance
-70.9878175130606,42.3259106394074,866,,,8699,Spectacle Island I,City of Boston,A97,3,Harbor Islands,86,,Industrial District,"Parks, Playgrounds & Athletic Fields",BPRD,DCR,X,X,Spectacle Island,BPRD,0,0,3746063.95800781,11421.4244313821,290,INFO_Reallocation From Dept
-71.0526346790451,42.3730943714203,881,,,8714,Charlestown Naval Shipyard Park I,BRA,A97/LWCF/Ch91/W,3,Charlestown,9.58,,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,,X,X,Shipyard Park,,0,0,417339.075927734,7710.52496706244,,PARK_Maintenance_Region 1
-70.9844380670815,42.3216592987002,867,,,8700,Spectacle Island II,Commonwealth of Massachusetts,A97,3,Harbor Islands,25.52,,Industrial District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,X,Spectacle Island,DCR,0,0,1111663.52587891,6763.44222526233,,INFO_Reallocation From Dept
-71.0714881949904,42.3770122247663,868,,,8701,Bunker Hill CC Athletic Fields,Commonwealth of Massachusetts,,3,Charlestown,14.07,,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL,COM,N,,,COM,0,0,612744.904785156,3979.86794268821,,PARK_Maintenance_Region 1
-71.0704908257851,42.3749418897719,869,,,8702,Bunker Hill CC Campus Grounds,Commonwealth of Massachusetts,,3,Charlestown,0,,Institutional District,"Parks, Playgrounds & Athletic Fields",,COM,N,X,,COM,0,0,178364.306396484,2506.91863856234,,INFO_Reallocation From Dept
-71.0674662194596,42.3806930983034,870,,,8703,Charlestown Overlook,BRA,,6,Charlestown,0.21,,Residential District,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,9159.85522460938,540.783959283047,,PARK_Maintenance_Ground Maintenance
-71.0641236886014,42.3809143738447,871,,,8704,Cook Street Play Area,City of Boston,A97,3,Charlestown,0.0981234,Adjacent to 9 Hill Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,4414.66333007812,320.965970928305,068,PARK_Maintenance_Region 1
-71.0503555752927,42.3795242096722,872,,,8705,Spaulding Rehabilitation Plaza,Private,WPA/Ch91,1,Charlestown,0.3,300 First Avenue,Special District,"Malls, Squares & Plazas",,Private,N,X,,,0,0,12947.0732421875,838.388140061591,,INFO_Reallocation From Dept
-71.0536948818767,42.3747966709735,873,,,8706,Charlestown Naval Shipyard Park II,Private,A97/LWCF/Ch91/W,3,Charlestown,0.85580779,,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,Shipyard Park,,0,0,32836.6506347656,836.968249104363,,INFO_Reallocation From Dept
-71.0146134571843,42.3797790706057,882,,,8715,Wood Island Bay Edge,Massport,,6,East Boston,3.3712914,,Special District,Urban Wilds & Natural Areas,NULL,,N,,MBTA Extension,,0,0,126325.531982422,2023.22515466348,,INFO_Reallocation From Dept
-71.1085970332041,42.3261385870331,889,,,8722,Jefferson Playground,City of Boston,A97,3,Jamaica Plain,3.29588256,Opposite 200 Heath Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,,,0,0,148127.944091797,1718.30815022041,165,PARK_Maintenance_Region 3
-71.0569911803192,42.3742456620382,874,,,8707,Navy Yard Grounds,United States of America,NHL,3,Charlestown,3.58,,Industrial District,"Parks, Playgrounds & Athletic Fields",National Park Service,,X,X,Boston National Historical Par,NPS,0,0,155968.322753906,5411.33778382628,,INFO_Reallocation From Dept
-71.0515436931251,42.361318578268,875,,,8708,Christopher Columbus Park,City of Boston,A97/LWCF/Ch91/W,3,Central Boston,4.74438387,110 Atlantic Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,Waterfront Park,,0,0,211997.965332031,2041.98341219014,056,PARK_Maintenance_Region 1
-71.0491676166974,42.3599741456284,876,,,8709,Long Wharf,BRA,LWCF/Ch91/WPA,1,Central Boston,3.9,206-214 Atlantic Avenue (Harbor End of Wharf),Special District,"Malls, Squares & Plazas",National Park Service,BRA,X,X,Long Wharf Plaza,BRA,0,0,169926.322509766,4163.02351349646,,INFO_Reallocation From Dept
-71.0506681328301,42.3594791783539,877,,,8710,Long Wharf Boat Access,BRA,,1,Central Boston,0,,Special District,"Malls, Squares & Plazas",,BRA,N,X,,BRA,0,0,3597.79663085938,320.402635105787,,INFO_Reallocation From Dept
-71.0655813026963,42.3742030849512,878,,,8711,Peter Looney Park,City of Boston,A97,3,Charlestown,0.67,127 Old Rutherford Ave.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Rutherford Union Playground,BPRD,0,0,29114.2585449219,870.23698599087,235,PARK_Maintenance_Region 1
-71.1244307441504,42.2556476697933,879,,,8712,Cleary Square Plaza,City of Boston,,1,Hyde Park,0.07,,Commercial/Office/Business District,"Malls, Squares & Plazas",,BTD,N,X,,BTD,0,0,3081.38940429688,217.153049335386,,INFO_Reallocation From Dept
-71.0628900541648,42.3522672646575,880,,,8713,Liberty Tree Park,City of Boston,,1,Central Boston,0.09,,Open Space District,"Malls, Squares & Plazas",NULL,BPDA + PWD,N,X,,PWD,0,0,3770.13037109375,362.373755230496,,INFO_Reallocation From Dept
-71.1098879669844,42.3253737980842,888,,,8721,Nira Rock,City of Boston,A97,6,Jamaica Plain,1.37,,Open Space District,Urban Wilds & Natural Areas,BPRD,BPRD,X,X,,BPRD,0,0,63055.8093261719,1144.55576467297,214,PARK_Maintenance_Ground Maintenance
-71.0147582878734,42.3759150305753,883,,,8716,Wood Island Bay Marsh,Massport,Airport Mitigat,6,East Boston,68.21507048,,Industrial District,Urban Wilds & Natural Areas,MA EOEEA,Massport,N,N,,Massport,0,0,3852964.78198242,22503.4452763383,,INFO_Reallocation From Dept
-71.0118170437532,42.3916328756438,884,,,8717,Don Orione,Private,,6,East Boston,4.73515262,,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,396001.705078125,4003.8938447855,,INFO_Reallocation From Dept
-71.011734955103,42.3832001659979,885,,,8718,Constitution Beach,Commonwealth of Massachusetts,A97,2,East Boston,25.39673452,,Open Space District,"Parkways, Reservations & Beaches",DCR,,X,X,Orient Heights Beach,,0,0,1102572.64453125,7620.86247333559,,INFO_Reallocation From Dept
-71.0422001842851,42.3780337314593,886,,,8719,Umana Schoolyard,City of Boston,,3,East Boston,2.52044147,,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,,N,X,,,0,0,117673.202392578,1702.27663174046,,PARK_Maintenance_Ground Maintenance
-71.0264815515799,42.3616546475147,887,,,8720,Massport Harborwalk,Massport,Airport Mitigat,1,East Boston,3.52985924,,Industrial District,"Malls, Squares & Plazas",MA EOEEA,Massport,N,X,,Massport,0,0,107650.761230469,6328.14685789954,,INFO_Reallocation From Dept
-71.1297271812978,42.3146020813631,890,,,8723,Chapman,Private,,6,Jamaica Plain,5.84964753,,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,243920.007568359,2746.28598238908,,INFO_Reallocation From Dept
-71.1307894144716,42.3090049958165,891,,,8724,Showa,Private,,6,Jamaica Plain,19.70244265,,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL,,N,,,,0,0,982132.343505859,10639.0366417732,,INFO_Reallocation From Dept
